school minority sex ses math.achieve sector size percent
8188 No Female 1.152 15.196 Public 1896 25
8193 No Male 0.402 19.699 Catholic 106 100
8193 No Male -0.628 20.945 Catholic 106 100
8193 Yes Male 1.172 14.408 Catholic 106 100
8193 No Male 0.802 20.161 Catholic 106 100
8193 No Male -0.898 15.639 Catholic 106 100
8193 Yes Male 0.032 17.554 Catholic 106 100
8193 No Male 0.582 17.143 Catholic 106 100
8193 No Male 0.572 18.91 Catholic 106 100
8193 No Male -0.908 21.674 Catholic 106 100
8193 Yes Male -0.688 9.681 Catholic 106 100
8193 Yes Male -0.808 20.216 Catholic 106 100
8193 No Male -0.338 15.235 Catholic 106 100
8193 Yes Male -0.918 12.885 Catholic 106 100
8193 No Male 0.052 15.969 Catholic 106 100
8193 No Male 0.802 19.632 Catholic 106 100
8193 No Male 0.462 12.644 Catholic 106 100
8193 Yes Male -0.348 10.102 Catholic 106 100
8193 No Male -0.828 10.748 Catholic 106 100
8193 Yes Male 0.242 18.63 Catholic 106 100
8193 No Male -0.108 17.734 Catholic 106 100
8193 No Male 0.492 18.406 Catholic 106 100
8193 No Male -0.028 16.743 Catholic 106 100
8193 No Male -0.438 16.939 Catholic 106 100
8193 No Male 0.322 24.993 Catholic 106 100
8193 Yes Male -0.858 13.04 Catholic 106 100
8193 No Male -0.468 16.311 Catholic 106 100
8193 No Male -0.738 13.252 Catholic 106 100
8193 No Male -0.458 13.981 Catholic 106 100
8193 No Male 0.422 15.969 Catholic 106 100
8193 Yes Male -0.418 7.212 Catholic 106 100
8193 No Male -0.378 5.189 Catholic 106 100
8193 No Male -0.258 20.625 Catholic 106 100
8193 No Male -0.008 17.594 Catholic 106 100
8193 No Male -0.378 19.092 Catholic 106 100
8193 No Male -0.178 10.985 Catholic 106 100
8193 No Male -0.008 17.109 Catholic 106 100
8193 Yes Male -1.588 13.276 Catholic 106 100
8193 No Male -0.328 22.475 Catholic 106 100
8193 No Male -0.008 22.079 Catholic 106 100
8193 No Male -0.288 21.893 Catholic 106 100
8193 No Male 0.472 17.554 Catholic 106 100
8193 No Male -0.618 12.674 Catholic 106 100
8193 Yes Male -0.508 10.987 Catholic 106 100
8202 No Male -0.248 11.137 Public 1436 39
8202 No Female -0.818 6.469 Public 1436 39
8202 No Male 1.312 24.107 Public 1436 39
8202 No Female 0.242 -2.832 Public 1436 39
8202 No Male -0.298 13.651 Public 1436 39
8202 No Female -0.648 7.709 Public 1436 39
8202 Yes Female -0.188 1.062 Public 1436 39
8202 No Female 0.452 14.051 Public 1436 39
8202 No Female -0.488 10.061 Public 1436 39
8202 No Female 0.972 24.993 Public 1436 39
8202 No Female -0.148 2.165 Public 1436 39
8202 No Male -0.918 16.59 Public 1436 39
8202 No Female -0.538 18.113 Public 1436 39
8202 No Male 1.172 18.46 Public 1436 39
8202 Yes Female -0.098 5.758 Public 1436 39
8202 No Male 1.282 24.421 Public 1436 39
8202 No Female -0.278 14.518 Public 1436 39
8202 No Male 1.082 21.435 Public 1436 39
8202 Yes Female 0.212 3.445 Public 1436 39
8202 Yes Female -0.718 16.791 Public 1436 39
8202 No Female 1.242 5.585 Public 1436 39
8202 No Male 0.582 8.439 Public 1436 39
8202 No Male 1.222 19.67 Public 1436 39
8202 No Female -0.098 7.448 Public 1436 39
8202 Yes Female -0.068 0.787 Public 1436 39
8202 No Male 0.092 15.89 Public 1436 39
8202 No Male 0.622 4.778 Public 1436 39
8202 No Female 0.762 8.796 Public 1436 39
8202 No Female -0.188 6.546 Public 1436 39
8202 No Male -0.548 14.841 Public 1436 39
8202 Yes Male -1.168 2.783 Public 1436 39
8202 No Female -0.138 5.286 Public 1436 39
8202 No Male 0.142 24.421 Public 1436 39
8202 No Male -0.038 16.166 Public 1436 39
8202 No Female -0.758 16.395 Public 1436 39
8357 No Female -0.898 7.387 Public 2070 50
8357 No Male -0.408 13.984 Public 2070 50
8357 No Male 1.132 19.244 Public 2070 50
8357 No Female -1.288 7.075 Public 2070 50
8357 No Female 0.382 11.736 Public 2070 50
8357 No Female 0.042 12.51 Public 2070 50
8357 No Female 0.682 1.017 Public 2070 50
8357 No Female 0.182 18.33 Public 2070 50
8357 No Male -3.758 3.671 Public 2070 50
8357 No Male 0.752 24.386 Public 2070 50
8357 No Female 0.432 21.836 Public 2070 50
8357 No Male -0.498 22.359 Public 2070 50
8357 No Female -0.278 16.401 Public 2070 50
8357 No Male 1.092 20.252 Public 2070 50
8357 No Male -0.678 15.547 Public 2070 50
8357 Yes Male -1.398 1.681 Public 2070 50
8357 No Female -0.068 14.133 Public 2070 50
8357 No Female 0.202 20.013 Public 2070 50
8357 No Male 0.062 20.403 Public 2070 50
8357 No Male 0.912 10.242 Public 2070 50
8357 No Male -0.118 14.025 Public 2070 50
8357 No Female -0.288 7.647 Public 2070 50
8357 No Female 1.422 17.342 Public 2070 50
8357 No Female 0.852 8.145 Public 2070 50
8357 No Female -0.488 14.142 Public 2070 50
8357 No Female -0.338 22.129 Public 2070 50
8357 No Male -0.538 22.673 Public 2070 50
8367 No Male -0.228 15.936 Public 153 0
8367 No Female -0.208 1.865 Public 153 0
8367 Yes Male 0.532 -2.832 Public 153 0
8367 No Female 0.662 2.122 Public 153 0
8367 No Male -0.228 6.755 Public 153 0
8367 No Male -1.078 0.725 Public 153 0
8367 Yes Male -1.028 0.836 Public 153 0
8367 No Female 0.242 6.788 Public 153 0
8367 No Female -0.048 8.454 Public 153 0
8367 No Male 1.462 4.192 Public 153 0
8367 No Female -0.458 4.841 Public 153 0
8367 No Male 0.202 3.895 Public 153 0
8367 No Female 1.202 6.227 Public 153 0
8367 No Female -0.668 3.935 Public 153 0
8477 No Female -0.308 10.036 Public 1400 24
8477 No Female 0.062 7.733 Public 1400 24
8477 No Male -0.438 12.683 Public 1400 24
8477 No Female -0.148 5.84 Public 1400 24
8477 Yes Female -1.948 7.644 Public 1400 24
8477 No Female -0.438 7.276 Public 1400 24
8477 No Male -0.868 20.726 Public 1400 24
8477 No Female -0.168 16.28 Public 1400 24
8477 No Female 0.752 20.716 Public 1400 24
8477 Yes Male -0.368 4.986 Public 1400 24
8477 No Female 0.052 23.549 Public 1400 24
8477 No Male -0.568 7.873 Public 1400 24
8477 No Male 0.082 10.776 Public 1400 24
8477 No Male -0.168 21.179 Public 1400 24
8477 Yes Female -2.298 1.138 Public 1400 24
8477 No Female -0.468 5.671 Public 1400 24
8477 No Male 0.932 13.967 Public 1400 24
8477 No Female 0.812 20.73 Public 1400 24
8477 No Female 0.762 21.586 Public 1400 24
8477 No Female 0.732 13.676 Public 1400 24
8477 Yes Female 0.742 7.044 Public 1400 24
8477 No Female 0.202 9.743 Public 1400 24
8477 No Male -0.398 16.305 Public 1400 24
8477 No Male -0.708 16.646 Public 1400 24
8477 No Female 0.662 14.076 Public 1400 24
8477 No Female -0.888 13.97 Public 1400 24
8477 No Female 0.792 22.864 Public 1400 24
8477 No Male -0.918 16.583 Public 1400 24
8477 Yes Male -2.218 4.662 Public 1400 24
8477 No Female 0.232 22.653 Public 1400 24
8477 No Female -0.418 5.642 Public 1400 24
8477 No Female 0.572 8.135 Public 1400 24
8477 No Male -0.298 16.324 Public 1400 24
8477 No Female -0.728 1.565 Public 1400 24
8477 No Male 0.322 23.062 Public 1400 24
8477 No Female -0.468 4.173 Public 1400 24
8477 No Female 0.262 5.811 Public 1400 24
8531 Yes Male 1.062 6.199 Public 2190 58
8531 No Female -0.318 1.375 Public 2190 58
8531 No Male -0.148 1.882 Public 2190 58
8531 No Male 1.192 24.112 Public 2190 58
8531 No Male 0.782 7.529 Public 2190 58
8531 No Female 0.202 13.985 Public 2190 58
8531 No Female 1.022 15.997 Public 2190 58
8531 No Female -0.628 23.696 Public 2190 58
8531 No Female 1.092 21.366 Public 2190 58
8531 No Female 0.452 7.204 Public 2190 58
8531 No Male 1.512 23.087 Public 2190 58
8531 No Male 0.742 19.365 Public 2190 58
8531 No Male -1.178 22.401 Public 2190 58
8531 No Female 1.332 18.817 Public 2190 58
8531 No Male -0.558 14.087 Public 2190 58
8531 No Female -0.138 14.733 Public 2190 58
8531 No Male 1.182 15.555 Public 2190 58
8531 No Female 0.842 11.841 Public 2190 58
8531 Yes Female 0.332 13.689 Public 2190 58
8531 Yes Male 0.502 7.061 Public 2190 58
8531 No Male 0.842 20.121 Public 2190 58
8531 Yes Female -0.368 10.663 Public 2190 58
8531 Yes Female 0.022 10.46 Public 2190 58
8531 No Male 0.722 17.153 Public 2190 58
8531 No Male 0.462 4.552 Public 2190 58
8531 No Male 0.922 22.271 Public 2190 58
8531 No Female -0.008 5.538 Public 2190 58
8531 No Female 0.932 23.501 Public 2190 58
8531 No Female 1.052 23.397 Public 2190 58
8531 No Male 0.592 24.418 Public 2190 58
8531 No Male 0.722 10.17 Public 2190 58
8531 No Male -0.208 6.311 Public 2190 58
8531 No Male 1.262 20.094 Public 2190 58
8531 Yes Female -0.968 14.419 Public 2190 58
8531 No Female 0.232 8.15 Public 2190 58
8531 No Female -0.088 5.945 Public 2190 58
8531 No Female -0.128 10.358 Public 2190 58
8531 Yes Female 0.092 -1.509 Public 2190 58
8531 No Female 1.512 7.166 Public 2190 58
8531 No Female 0.312 22.895 Public 2190 58
8531 Yes Female -0.458 4.622 Public 2190 58
8627 No Male 0.462 10.86 Public 2452 25
8627 No Male -0.188 8.921 Public 2452 25
8627 No Female 0.832 10.904 Public 2452 25
8627 No Male 0.762 1.609 Public 2452 25
8627 No Female -0.188 9.352 Public 2452 25
8627 No Female 0.492 3.545 Public 2452 25
8627 No Female -0.388 12.752 Public 2452 25
8627 No Male 1.452 0.978 Public 2452 25
8627 No Female -1.008 2.601 Public 2452 25
8627 No Male -0.158 5.277 Public 2452 25
8627 No Male -0.738 24.993 Public 2452 25
8627 No Male 1.122 24.993 Public 2452 25
8627 No Female 1.122 23.52 Public 2452 25
8627 No Male -0.018 13.946 Public 2452 25
8627 No Female 0.202 14.259 Public 2452 25
8627 No Male -0.358 15.525 Public 2452 25
8627 No Female -0.288 2.829 Public 2452 25
8627 Yes Male -0.188 15.523 Public 2452 25
8627 No Male 0.272 11.322 Public 2452 25
8627 No Male 0.922 13.522 Public 2452 25
8627 No Male -0.118 16.59 Public 2452 25
8627 No Female 0.942 16.438 Public 2452 25
8627 No Male 0.272 5.098 Public 2452 25
8627 No Male -1.058 8.867 Public 2452 25
8627 No Male -0.428 18.125 Public 2452 25
8627 No Female 0.172 14.354 Public 2452 25
8627 Yes Female -0.578 9.262 Public 2452 25
8627 No Male 0.262 12.449 Public 2452 25
8627 Yes Male -1.528 11.534 Public 2452 25
8627 No Female 0.462 11.378 Public 2452 25
8627 No Male -0.208 6.41 Public 2452 25
8627 No Female 1.082 12.22 Public 2452 25
8627 No Female -0.188 14.547 Public 2452 25
8627 No Male -0.648 16.66 Public 2452 25
8627 Yes Male -0.248 2.021 Public 2452 25
8627 No Female 0.312 22.038 Public 2452 25
8627 Yes Female -0.178 4.348 Public 2452 25
8627 No Female 1.012 18.999 Public 2452 25
8627 No Female 0.712 11.477 Public 2452 25
8627 No Male 0.552 15.254 Public 2452 25
8627 No Female -0.598 4.575 Public 2452 25
8627 Yes Male 0.002 3.442 Public 2452 25
8627 No Male 0.272 11.271 Public 2452 25
8627 No Male 1.292 15.295 Public 2452 25
8627 No Female 0.682 6.703 Public 2452 25
8627 Yes Female -0.228 3.59 Public 2452 25
8627 No Male 0.542 18.143 Public 2452 25
8627 No Male -0.938 9.901 Public 2452 25
8627 No Female 0.122 15.088 Public 2452 25
8627 Yes Male -1.558 -0.602 Public 2452 25
8627 No Male 1.282 0.507 Public 2452 25
8627 Yes Female -0.478 1.912 Public 2452 25
8627 No Female 0.442 11.712 Public 2452 25
8628 No Male -0.238 21.455 Catholic 652 66
8628 No Female 0.562 14.281 Catholic 652 66
8628 No Female -0.068 23.138 Catholic 652 66
8628 No Male 0.102 23.06 Catholic 652 66
8628 No Male 0.442 9.275 Catholic 652 66
8628 No Male 0.172 22.321 Catholic 652 66
8628 No Male -0.728 23.878 Catholic 652 66
8628 No Male -0.468 9.369 Catholic 652 66
8628 No Male -0.148 16.053 Catholic 652 66
8628 No Female -0.468 9.572 Catholic 652 66
8628 No Male -1.068 22.648 Catholic 652 66
8628 No Male 0.432 23.009 Catholic 652 66
8628 No Female -1.458 7.675 Catholic 652 66
8628 No Male 1.162 24.993 Catholic 652 66
8628 No Female -0.188 18.135 Catholic 652 66
8628 No Male -0.598 23.484 Catholic 652 66
8628 No Female 0.492 12.788 Catholic 652 66
8628 No Male 0.552 24.133 Catholic 652 66
8628 No Female -0.218 20.968 Catholic 652 66
8628 No Female -0.118 15.202 Catholic 652 66
8628 No Female -0.648 23.275 Catholic 652 66
8628 No Male -0.758 0.524 Catholic 652 66
8628 No Female -0.088 21.022 Catholic 652 66
8628 No Male 0.842 12.66 Catholic 652 66
8628 No Female -0.638 7.183 Catholic 652 66
8628 No Female -0.558 12.681 Catholic 652 66
8628 No Male -0.308 18.758 Catholic 652 66
8628 No Male -0.028 16.813 Catholic 652 66
8628 No Female -0.748 13.06 Catholic 652 66
8628 No Male 0.132 15.749 Catholic 652 66
8628 No Female -0.598 21.008 Catholic 652 66
8628 No Male -0.858 23.607 Catholic 652 66
8628 No Female -0.078 16.022 Catholic 652 66
8628 No Female 0.972 16.157 Catholic 652 66
8628 No Female 0.382 13.018 Catholic 652 66
8628 No Female -1.008 11.458 Catholic 652 66
8628 No Female 0.192 22.103 Catholic 652 66
8628 No Female -0.448 16.06 Catholic 652 66
8628 No Male 0.542 17.079 Catholic 652 66
8628 No Male 0.312 12.804 Catholic 652 66
8628 No Female -0.448 19.281 Catholic 652 66
8628 No Male 0.662 24.993 Catholic 652 66
8628 No Male -0.718 15.649 Catholic 652 66
8628 No Female -0.738 16.814 Catholic 652 66
8628 No Female 0.552 11.64 Catholic 652 66
8628 No Female -0.588 -0.077 Catholic 652 66
8628 No Female -0.168 13.917 Catholic 652 66
8628 No Female -0.518 21.979 Catholic 652 66
8628 No Male 0.022 21.627 Catholic 652 66
8628 No Female -0.558 21.145 Catholic 652 66
8628 No Female 0.132 12.272 Catholic 652 66
8628 No Female 0.192 10.535 Catholic 652 66
8628 No Female -0.028 13.235 Catholic 652 66
8628 No Female -1.098 23.053 Catholic 652 66
8628 No Male 0.642 22.906 Catholic 652 66
8628 No Female 0.442 15.184 Catholic 652 66
8628 No Male 0.572 9.46 Catholic 652 66
8628 No Male 0.512 15.105 Catholic 652 66
8628 No Female -0.628 13.635 Catholic 652 66
8628 No Female -0.598 18.262 Catholic 652 66
8628 No Female -0.928 11.138 Catholic 652 66
8707 No Female 0.532 -2.832 Public 1133 48
8707 Yes Male -0.248 8.348 Public 1133 48
8707 No Male 0.282 14.538 Public 1133 48
8707 Yes Female -0.448 8.071 Public 1133 48
8707 No Female 1.212 17.679 Public 1133 48
8707 No Female -0.338 5.967 Public 1133 48
8707 Yes Male -0.118 3.829 Public 1133 48
8707 No Male 0.682 19.936 Public 1133 48
8707 No Female -1.028 1.85 Public 1133 48
8707 No Female -0.238 14.173 Public 1133 48
8707 Yes Female -1.248 8.337 Public 1133 48
8707 No Male 0.392 21.074 Public 1133 48
8707 Yes Male -0.188 14.467 Public 1133 48
8707 No Female 0.332 19.827 Public 1133 48
8707 Yes Male 0.852 12.843 Public 1133 48
8707 No Male -0.088 17.306 Public 1133 48
8707 Yes Female -1.058 4.101 Public 1133 48
8707 Yes Female -0.468 2.868 Public 1133 48
8707 No Male 1.512 14.976 Public 1133 48
8707 No Female 1.512 18.491 Public 1133 48
8707 No Female 0.652 15.115 Public 1133 48
8707 No Male 1.202 23.522 Public 1133 48
8707 No Female -0.208 4.75 Public 1133 48
8707 No Male 1.032 10.142 Public 1133 48
8707 No Male -0.488 17.252 Public 1133 48
8707 No Female 0.662 18.867 Public 1133 48
8707 Yes Male -1.088 10.326 Public 1133 48
8707 No Female 0.922 13.598 Public 1133 48
8707 Yes Male 0.072 7.96 Public 1133 48
8707 No Male 0.602 9.167 Public 1133 48
8707 No Male 1.372 12.482 Public 1133 48
8707 No Male 0.132 22.512 Public 1133 48
8707 No Male -0.808 21.188 Public 1133 48
8707 No Female 0.202 18.772 Public 1133 48
8707 Yes Male -0.228 18.463 Public 1133 48
8707 No Female -1.478 8.623 Public 1133 48
8707 No Male -0.828 7.458 Public 1133 48
8707 Yes Male -0.238 8.432 Public 1133 48
8707 Yes Female -0.858 12.167 Public 1133 48
8707 No Female -0.238 15.624 Public 1133 48
8707 Yes Female 0.022 3.787 Public 1133 48
8707 No Female 1.512 20.237 Public 1133 48
8707 No Female 0.762 20.006 Public 1133 48
8707 No Female 0.172 8.586 Public 1133 48
8707 No Male 0.792 22.102 Public 1133 48
8707 No Female -0.458 15.668 Public 1133 48
8707 Yes Female 1.512 18.47 Public 1133 48
8707 No Female 0.902 7.304 Public 1133 48
8775 No Female -0.948 6.19 Public 667 28
8775 Yes Male -0.938 2.03 Public 667 28
8775 No Male -1.118 2.868 Public 667 28
8775 No Male 0.812 11.103 Public 667 28
8775 No Female 0.072 15.712 Public 667 28
8775 Yes Male 0.382 8.085 Public 667 28
8775 No Male -1.068 12.409 Public 667 28
8775 Yes Female -0.638 3.322 Public 667 28
8775 Yes Female -0.738 3.245 Public 667 28
8775 No Female 0.132 8.329 Public 667 28
8775 No Female -0.878 8.329 Public 667 28
8775 Yes Female -0.348 4.406 Public 667 28
8775 No Female 1.022 7.706 Public 667 28
8775 No Male 0.632 7.925 Public 667 28
8775 No Male -0.578 3.379 Public 667 28
8775 No Male 0.072 0.475 Public 667 28
8775 No Male -0.398 18.378 Public 667 28
8775 Yes Male -1.468 16.207 Public 667 28
8775 No Female -0.108 8.265 Public 667 28
8775 No Male -0.818 4.971 Public 667 28
8775 No Male 0.272 13.168 Public 667 28
8775 No Female -0.928 15.78 Public 667 28
8775 Yes Male -1.358 13.99 Public 667 28
8775 No Female -0.028 14.757 Public 667 28
8775 No Male -0.188 22.135 Public 667 28
8775 Yes Male -1.258 7.186 Public 667 28
8775 No Female -0.258 3.461 Public 667 28
8775 No Female -0.008 8.295 Public 667 28
8775 No Female -0.228 12.233 Public 667 28
8775 No Female 0.192 7.218 Public 667 28
8775 No Female 0.532 4.191 Public 667 28
8775 No Male -0.308 8.715 Public 667 28
8775 Yes Female -1.408 8.29 Public 667 28
8775 No Female -0.668 16.424 Public 667 28
8775 No Female -0.678 13.971 Public 667 28
8775 No Male -0.318 15.991 Public 667 28
8775 No Female -0.408 12.19 Public 667 28
8775 Yes Female -0.498 11.534 Public 667 28
8775 No Male -1.358 10.696 Public 667 28
8775 No Female 0.772 10.841 Public 667 28
8775 No Male 0.202 9.625 Public 667 28
8775 No Female 0.402 4.45 Public 667 28
8775 No Male 0.942 22.027 Public 667 28
8775 No Male -1.088 5.342 Public 667 28
8775 No Male -0.128 20.219 Public 667 28
8775 Yes Male 0.292 6.766 Public 667 28
8775 No Female -0.738 -1.443 Public 667 28
8775 Yes Male -1.138 3.03 Public 667 28
8800 Yes Female -1.938 1.337 Catholic 296 30
8800 Yes Female -0.498 10.971 Catholic 296 30
8800 Yes Female -0.748 3.528 Catholic 296 30
8800 Yes Female -0.508 7.562 Catholic 296 30
8800 Yes Female -0.688 6.574 Catholic 296 30
8800 No Female -0.028 7.625 Catholic 296 30
8800 Yes Female -1.288 1.938 Catholic 296 30
8800 Yes Female -1.138 5.21 Catholic 296 30
8800 No Female -0.908 11.026 Catholic 296 30
8800 Yes Female -0.658 1.759 Catholic 296 30
8800 No Female -1.448 13.904 Catholic 296 30
8800 Yes Female -0.658 11.928 Catholic 296 30
8800 Yes Female -1.138 7.394 Catholic 296 30
8800 Yes Female -0.878 4.078 Catholic 296 30
8800 Yes Female 0.192 0.911 Catholic 296 30
8800 No Female 0.162 21.687 Catholic 296 30
8800 Yes Female -1.248 2.455 Catholic 296 30
8800 Yes Female -1.368 17.461 Catholic 296 30
8800 Yes Female -0.378 0.117 Catholic 296 30
8800 Yes Female -0.818 -0.22 Catholic 296 30
8800 Yes Female -0.608 12.976 Catholic 296 30
8800 Yes Female 0.792 20.781 Catholic 296 30
8800 Yes Female -0.718 19.662 Catholic 296 30
8800 Yes Female -0.708 4.626 Catholic 296 30
8800 Yes Female -1.118 2.895 Catholic 296 30
8800 No Female -1.658 3.548 Catholic 296 30
8800 No Female 0.502 8.854 Catholic 296 30
8800 Yes Female -2.088 7.202 Catholic 296 30
8800 Yes Female -1.208 6.635 Catholic 296 30
8800 No Female -1.478 -2.641 Catholic 296 30
8800 No Female 1.122 12.82 Catholic 296 30
8800 Yes Female 0.452 0.147 Catholic 296 30
8854 No Male -0.508 -2.081 Public 745 18
8854 No Female -0.608 4.773 Public 745 18
8854 No Male -0.468 1.452 Public 745 18
8854 No Female -0.538 7.65 Public 745 18
8854 No Male 1.242 9.902 Public 745 18
8854 No Male -0.408 -2.832 Public 745 18
8854 No Male -1.328 12.856 Public 745 18
8854 No Male -1.078 0.914 Public 745 18
8854 No Female -0.938 12.727 Public 745 18
8854 No Female -0.238 -2.832 Public 745 18
8854 Yes Male -0.608 3.781 Public 745 18
